Siruta,Locality,V1,V2,V3,V4,V5,C1,C2,C3,C4,C5,C6,C7,C8
102703,DRIDU,575134,371832,1848636,598450,2111085,1976457,1119125,397909,778900,59100,1744846,22941,91192
93575,FACAENI,553802,582721,2236814,891000,4799657,2657281,2438384,445682,1822479,269505,1905623,65536,408146
179800,MAIA,68154,281187,913548,435000,298142,1251166,389269,105163,660791,52332,658344,1438,74379
93646,GIURGENI,82155,210891,817676,410000,11741,1084734,593101,138015,1107784,0,624502,0,68766
93600,GHEORGHE DOJA,239124,338533,1282159,545000,2691564,1538064,994264,330615,835464,1000,866929,33253,551120
93628,GHEORGHE LAZAR,482220,247889,1247888,362000,845566,1503561,707607,213971,904856,29071,993308,21895,257266
103283,GARBOVI,314760,461552,1676778,762000,63288,1932839,448741,276012,839724,99795,1179293,0,162064
93717,GRINDU,296481,297840,975445,486000,3407678,1236256,552507,206489,495504,114270,1291432,22362,75194
93735,GRIVITA,595762,294139,1746692,471000,55457,1894637,810208,546972,782083,76692,1733837,37368,557389
103862,ION ROATA,295459,473576,2022250,745000,27036,2332620,1155903,266797,954160,127382,1513062,5875,308988
103960,JILAVELE,157669,474501,1782863,764000,29335,2007547,939014,355603,1036803,0,1328857,9973,632517
100736,MANASIA,381735,510574,1959507,778000,24305,2248781,778693,344463,930625,15240,1395917,0,51678
94045,MILOSESTI,147072,364435,1324350,512000,125158,1504192,903629,294180,582327,0,1028001,52746,76104
93995,MIHAIL KOGALNICEANU,403304,360731,1556881,651000,3728328,1604487,948618,450077,1201622,72581,1371872,0,116894
94081,MOVILA,767776,146146,1159821,213000,19266,1450334,520332,207765,602760,1437,1038606,26690,113526
104270,MOVILITA,200909,390331,1293038,640000,423046,1430109,499485,300328,668742,0,1024041,0,100424
94107,MUNTENI BUZAU,281457,417154,1627281,705000,249380,1753739,1093103,513795,860526,26982,1308333,62047,286534
94161,PERIETI,671849,305236,1839572,496000,10001,2012363,1626847,394430,1310359,42554,1906460,0,121600
94269,REVIGA,212354,364432,1609895,555000,64132,1831019,1072737,358019,797566,96386,1458522,35268,118811
94330,SALCIOARA,287565,271937,1108104,499000,32872,1346413,957289,217807,591692,5926,941037,98510,90450
94376,SAVENI,312404,367207,1634516,664000,13361,1942285,1399808,318486,738841,9353,1244056,0,155780
94429,SCANTEIA,596155,367209,1668879,690250,33509,1810881,657781,385831,687505,36092,1779325,237456,197471
94456,SFANTUL GHEORGHE,569940,176668,986219,308000,48240,1245628,897057,245201,781239,122418,809469,0,63437
105026,SINESTI,986521,202566,1271800,298000,38010,1571080,1573468,172166,831618,19068,1675528,0,47613
94492,STELNICA,223588,196091,984105,545840,16205,1276395,500524,147460,749087,7174,843311,0,81878
94535,SUDITI,176875,243263,1073342,433000,15364,1379655,814010,238240,810728,0,746722,3323,247844
94688,VALEA CIORII,327877,188693,921009,328000,682901,1064992,806509,346268,892231,9780,783994,0,67817
105794,VALEA MACRISULUI,356625,201643,1068306,306000,520811,1093902,987049,363441,708774,4957,1059095,0,170280
94795,VLADENI,396330,238640,985218,327000,330694,1213995,997775,204575,792918,2003,794771,3188,230150
179702,TRAIAN,162163,357032,1473500,624000,80414,1887720,777383,407589,828517,5617,1517003,61479,66643
179819,OGRADA,504820,243263,1505432,410000,22038,1877092,789451,185202,617844,104150,1229563,0,76872
179784,BORANESTI,198115,319110,1309627,529000,136952,1881473,439083,139631,824275,45848,1049256,0,75020
179828,ROSIORI,61645,288586,1120308,478000,2368,1196403,518574,279155,588321,5663,1008981,0,72364
179999,MOLDOVENI,61487,209966,280306,299000,2148629,598682,410086,82348,617104,0,178950,0,53651
180019,SARATENI,131328,163718,631902,262000,508057,608219,398993,339237,418505,30327,302965,0,13993
180000,PLATONESTI,130094,268237,967521,368000,41524,1307888,403375,177752,828283,2337,802578,22311,92487
179980,MARCULESTI,226136,185917,575122,298000,18527,899162,547891,174712,755406,107208,565240,0,91399
180046,GURA IALOMITEI,170646,357032,1404389,701000,83897,1712937,870370,282338,1336081,87494,1210792,32670,114458
180064,BARBULESTI,86699,721460,2017152,1151000,82037,2056665,970304,403966,1123755,0,1547451,29227,24360
95060,MUNICIPIUL IASI,221000000,6120992,229000000,22700000,28500000,243000000,158000000,17900000,55100000,15700000,233000000,14900000,40400000
95391,MUNICIPIUL PASCANI,14300000,1609998,30500000,1922480,1188871,33000000,13600000,2169037,5568104,1150044,29100000,427292,3456839
95355,ORAS HARLAU,2775188,1108999,12600000,898000,1418931,13600000,3419324,618132,3012275,619523,12700000,569391,396790
95471,ORAS TARGU FRUMOS,3352281,1000999,12300000,801000,3680548,13600000,4144364,851737,3141954,264449,11600000,296923,1135376
98373,ORAS PODU ILOAIE,1551732,1400998,8344659,1142000,577765,9249506,2182309,760061,1384884,213574,7710656,1282858,69236
95612,Comuna ALEX. I. CUZA,90685,697999,1528558,570000,2900392,1866501,624645,105099,819743,37951,1273395,178968,192156
95667,Comuna ANDRIESENI,389103,823999,2386228,674000,301947,2931011,1292602,250773,1248206,82293,2283186,0,58935
95747,Comuna ARONEANU,308146,709999,1674308,773770,630750,1718098,1687017,183183,2032468,49576,1477704,0,117510
100273,Comuna BALS,124764,727999,1686956,593000,32731,1987454,1040188,145397,1146865,19882,1539930,6913,111321
95792,Comuna BALTATI,327648,999999,2771536,807000,1795191,2900283,1355598,386070,1247540,1809,4163294,0,140625
95872,Comuna BELCESTI,441889,2205997,8188159,1801000,278646,7918332,2821274,690088,1946581,190987,7160273,99011,83592
95943,Comuna BIVOLARI,1007126,468999,2049166,384000,6514440,2411327,1304263,170246,961492,28912,1879187,0,260272
95088,Comuna BIRNOVA,1055104,764999,1962484,1160970,3262874,2665907,1669989,320310,1781903,184690,1510988,0,283215
96003,Comuna BOSIA,132562,841999,1932930,936000,31097,2155638,671875,370657,1044798,41310,1707738,0,466764
96058,Comuna BRAESTI,119443,778999,2162070,619000,602305,2456608,979969,162423,896955,0,1784671,0,141192
96110,Comuna BUTEA,281734,742999,1749460,605000,477505,2268771,941497,128257,1028358,2000,1229054,0,113479
96147,Comuna CEPLENITA,174959,940999,2525449,924880,192643,3101855,1144625,187520,1334829,0,2192810,43624,53246
100362,Comuna CIOHORANI,74384,413999,1006836,339000,259483,1324269,382692,152399,953609,2991,873388,21926,17221
96192,Comuna CIORTESTI,200547,945999,2299518,772000,57878,2458794,1012131,411064,1068137,29238,2079844,0,220131
96254,Comuna CIUREA,1187112,2278997,5887626,2364240,4042660,8230044,3935980,565118,2930665,800290,4579124,0,229863
96334,Comuna COARNELE CAPREI,114834,683999,2001602,559000,2071679,2068288,701426,223171,550075,160626,1704335,90437,74901
96370,Comuna COMARNA,140020,1096999,2202131,894000,1754985,2464855,907959,286913,1020987,517,1967930,0,297420
100282,Comuna COSTESTI,119172,426999,950331,349000,9508939,1295226,506102,96111,997148,0,854193,0,19646
96423,Comuna COSTULENI,137114,1043999,2457852,852000,30271,2287279,749573,677659,977884,8316,1951694,0,95088
96478,Comuna COTNARI,1427107,1183998,4796710,968000,2975359,5517200,1847306,336179,1452017,118062,4311767,54976,67865
96593,Comuna COZMESTI,160145,699999,2169829,571000,355665,2528853,752732,210576,764170,1997,1949150,21578,105803
96637,Comuna CRISTESTI,219446,841999,2051906,687000,317128,2352409,1311060,250089,1340463,10729,1815220,31708,257906
96664,Comuna CUCUTENI,46610,336999,742818,276000,3297980,1080668,369380,40132,550444,2005,683162,0,60000
96717,Comuna DAGITA,155191,967999,3114936,788000,389234,3070210,1222593,488095,933723,55146,3021126,69061,38565
96815,Comuna DELENI,421721,2131996,5809262,1742000,653218,6298361,3042119,448631,1693128,48940,5465934,138874,570652
96888,Comuna DOBROVAT,196537,618999,1338809,509000,1872828,1636451,637732,197610,678958,18372,1213638,26070,8105
96904,Comuna DOLHESTI,94510,630999,1721847,518000,39184,1812945,519355,277209,470848,20375,1566310,182517,58050
100308,Comuna DRAGUSENI,54957,351000,927214,284000,2671908,1136983,285530,145658,962905,516,766579,7577,3397
96940,Comuna DUMESTI,532665,1050999,2882222,1260000,81068,2752195,1011255,465526,1083191,0,3492881,0,244887
97009,Comuna ERBICENI,250223,1184998,3257269,967000,2597007,3825538,1671684,278711,1255197,53811,2970945,0,240190
100317,Comuna FANTANELE,90745,445999,1710371,365000,900614,1966437,755769,225619,878021,0,1631240,7798,23399
97063,Comuna FOCURI,189044,816999,2669636,667000,3379717,2537197,799432,472435,811530,8489,2416144,29451,81825
97090,Comuna GOLAESTI,116234,862999,2185306,987070,4460736,2418399,1374851,188795,1296761,0,1819426,0,91051
97189,Comuna GORBAN,213488,637999,1575385,523000,4495455,1791187,854726,212682,737114,1210,1420595,0,200473
97241,Comuna GRAJDURI,607461,1079999,1825941,882000,10300000,1999833,993733,282484,883536,36017,1732549,0,173393
97321,Comuna GROPNITA,135427,745998,2281478,610000,2779799,2508269,1071076,242689,2003772,8225,2107429,0,63925
97394,Comuna GROZESTI,63693,362000,806358,295000,4385,1042182,253795,175690,516753,2364,770465,0,37114
97438,Comuna HALAUCESTI,419314,1023999,3447185,837000,22462,3660794,642668,266805,789218,16858,2816478,16294,91833
100326,Comuna HARMANESTI,84936,479999,1094424,392000,128164,1435935,478973,102763,758265,4850,848609,0,76046
97465,Comuna HELESTENI,133388,587999,1640711,478000,1032056,1906175,579567,106003,688097,255092,2535818,0,94503
95159,Comuna HOLBOCA,1592277,1838998,6134736,1501000,425496,6972400,2230493,581004,1742731,194203,5763365,0,335185
97517,Comuna HORLESTI,183118,671999,1991380,538000,934914,2309545,624271,144815,824553,3800,1724407,20853,75547
97553,Comuna IPATELE,114026,461999,1178930,379000,7723726,1479555,728127,183881,1057956,0,2206639,0,12900
97606,Comuna LESPEZI,328917,1134999,3665527,926000,195647,3999110,2007026,239348,1232162,252884,3428045,0,374788
97679,Comuna LETCANI,3140836,817999,3745104,670000,78349,4282014,2200987,279676,2178893,63600,4431683,0,993123
97722,Comuna LUNGANI,221851,1179998,4590885,970120,3997717,4829456,2103404,345765,1736388,32128,3661113,50812,97048
97777,Comuna MADARJAC,69783,405999,1237827,332000,11008,1653063,289727,98505,698360,0,1121239,0,65717
97811,Comuna MIRCESTI,478796,646999,2039362,525000,113541,2485991,825848,110167,957123,50445,1693139,0,274680
97875,Comuna MIRONEASA,129446,1070999,2987700,1207530,504956,2872398,1249658,486460,907138,63696,2552186,28680,184047
97919,Comuna MIROSLAVA,8057539,1125999,6908361,922000,47809,8537726,5640373,596181,4916707,321175,6089255,0,1776200
98051,Comuna MIROSLOVESTI,300460,1023999,2356677,834000,2077162,2232231,1323650,433593,830074,7488,2614995,948,84901
98113,Comuna MOGOSESTI-IASI,221105,1178998,3958912,963000,1712449,4626898,1219265,292846,1580065,167793,4834690,0,39266
98168,Comuna MOGOSESTI - SIRET,510546,584000,2107097,810520,701,2622855,1052755,135574,1128039,12771,1761678,0,96291
98202,Comuna MOSNA,58467,893999,1050795,729000,2537820,1316541,680050,194180,1405917,15959,847325,0,215802
98220,Comuna MOTCA,276707,951999,2761191,1300220,2758179,3019311,1527098,425598,1444053,66032,2236322,19114,216225
98257,Comuna MOVILENI,297989,598999,1616904,841250,2574072,1753234,818955,285186,800686,13600,1410632,0,57042
98300,Comuna OTELENI,136903,780999,1739403,638000,169609,1859913,742185,284284,681081,350,1656062,18848,70102
98337,Comuna PLUGARI,208034,722999,2162758,589000,1690126,2431527,814275,111809,893785,29690,2017390,13841,107632
98435,Comuna POPESTI,155511,1048999,2858439,857000,121813,3216233,1263327,188761,1216009,30690,2530136,27127,111650
98505,Comuna POPRICANI,410932,1457998,3376587,1190000,344353,3150369,2146056,881197,1287332,9999,2978233,0,107974
98603,Comuna PRISACANI,155409,807999,2212732,661000,59211,2617876,810976,179331,882636,0,1886774,56180,34310
98649,Comuna PROBOTA,129280,832999,2133456,681000,5147385,2307530,809101,358694,901709,7374,1890927,0,66823
100335,Comuna RACHITENI,558005,407999,1774750,332000,1381825,2221810,667606,178458,973551,5084,1342254,0,625981
98685,Comuna RADUCANENI,1225462,1412998,6260457,1155000,31383,5872371,2564628,949004,1526483,307830,5564267,21583,159310
95239,Comuna REDIU,652362,1000999,1726704,816000,288086,1829177,990351,429185,901636,128888,1616480,0,93531
98738,Comuna ROMANESTI,130391,410000,1307319,492730,3242161,1690477,359886,113017,613843,7766,1176196,0,50216
100344,Comuna ROSCANI,67351,309000,992452,254000,1839642,1261736,362512,118111,595647,0,888470,0,0
98774,Comuna RUGINOASA,327338,1264998,3058779,1032000,12400000,3622988,1221122,233482,939221,85346,2793033,0,196280
98827,Comuna SCHITU-DUCA,187032,1007999,2630090,932670,647413,2657677,1043099,412713,2182383,27814,2558722,0,8562
98916,Comuna SCINTEIA,212233,991999,3092786,809000,284033,3425952,817542,303699,2519741,164404,2661588,0,113072
98998,Comuna SCOBINTI,362230,1497998,4044470,1225000,1097709,4738482,1823470,560538,1066689,19997,3186278,85612,72882
99058,Comuna SINESTI,161267,974999,3161784,798000,43628,3081662,1237574,646738,1041232,0,2790644,26698,146049
99101,Comuna SIRETEL,161188,918999,3021004,750000,209720,3182090,1198940,303854,1087278,21882,2513643,2351,62626
99165,Comuna STOLNICENI-PRAJESCU,225376,1234998,3107201,1003000,2785944,3515926,1508467,235431,1081461,11039,2955904,21382,292455
99209,Comuna STRUNGA,326362,901999,2159692,737000,3011,2432324,1026662,280506,1054272,19160,1941523,0,116807
99290,Comuna SCHEIA,140801,727999,2579772,595000,138654,2833715,899557,87554,855105,9691,2442419,0,35792
99370,Comuna SIPOTE,391486,1102999,3561987,926430,24786,3791282,1557122,316592,858612,34612,3031075,9920,38806
99441,Comuna TANSA,245639,582999,1520816,476000,203234,1983549,902710,177548,943106,19556,1191584,27444,126723
99478,Comuna TATARUSI,201788,1144998,3515606,936000,7406296,3892689,1553598,299934,1379497,104453,2827266,46228,359688
95499,Comuna ION NECULCE,860157,1175998,2059874,944000,310139,2724665,1956599,461875,2090689,51217,1866576,0,9000
99539,Comuna TODIRESTI,172210,1009999,3097262,1168590,185434,3338136,924971,308874,1094152,3772,3247780,3227,114900
95293,Comuna TOMESTI,1286963,2094997,5635384,2502700,2882004,6460159,3022727,515059,1655553,232705,5468123,0,1592359
99600,Comuna TRIFESTI,492098,679999,2488684,1056000,350322,2768229,1319034,311233,973723,11394,1939026,0,572518
99673,Comuna TIBANA,464448,1479998,7238650,1209000,3234057,7234561,2211685,448219,1588108,0,5935718,0,93499
99780,Comuna TIBANESTI,392960,1522998,5245326,1243000,129580,4999369,1766666,921256,2032377,74424,4316698,24640,204281
99879,Comuna TIGANASI,670898,717999,2345379,584000,4287806,2780352,1249443,216623,1957035,30531,2625027,43310,49511
99922,Comuna TUTORA,409929,311000,1026278,257000,683234,1443520,636119,82265,839865,0,1676278,0,89450
100353,Comuna VALEA LUPULUI,2100231,341999,1676991,281000,4115953,2032973,1536391,339059,1125942,13502,1423741,0,431500
99968,Comuna VALEA-SEACA,232509,1098999,3246757,896000,5651236,3596786,1187475,252884,1241528,0,2723944,0,13498
100004,Comuna VICTORIA,565495,793999,3000832,1111510,2580119,3051646,1413582,383761,922299,6767,2753378,0,934710
100086,Comuna VINATORI,189574,962999,2677690,787000,5335685,3379513,1412774,231397,1207067,4607,2082533,75666,430616
100148,Comuna VLADENI,707248,772999,4027460,631000,552469,3988395,1673489,389716,1852539,74733,4136545,0,30000
100219,Comuna VOINESTI,220909,1481998,4564636,1209000,6349534,4551231,1435053,462012,1052449,3978,3670652,29561,239644
179221,BRAGADIRU,9595510,8894339,4842400,1550500,2412475,7385376,17400000,793569,5591185,1749168,5419993,49477,2096558
100576,BUFTEA,13900000,5820559,16400000,559000,4440389,19100000,20300000,194416,4821208,1101145,17800000,291820,7601461
179285,CHITILA,8982258,4821861,6404266,437000,409093,7979057,13000000,1046321,7410953,945743,6000417,109161,2673519
179409,MAGURELE,16900000,1503804,7115270,135000,78515,7835466,9339697,755930,3102193,0,7116873,74948,1345791
179481,OTOPENI,68900000,1046552.84,7311000,94000,86648.44,9235072,60300000,1659849.41,16600000,223883.2,12800000,786158.97,18800000
179515,PANTELIMON,20000000,4413262,9401000,430000,10600000,10600000,28400000,2409732,9077526,1830544,10400000,249890,4574532
179533,POPESTI LEORDENI,22500000,2659000,7369283,234000,1614,9108981,10800000,1017742,7016200,948293,10000000,28143,3676009
179551,VOLUNTARI,88700000,1091530,19300000,17900000,5416449,20500000,47400000,95874,30400000,4440952,31200000,0,25900000
102543,1 DECEMBRIE,3621249,5079000,3048609,5023550,2299428,2947905,12500000,441718,4210406,0,4518097,0,1676902
100834,AFUMATI,8831581,1726000,3976000,137000,65309,3899873,9524564,1011982,2945570,315098,4384991,35550,5463664
100969,BALOTESTI,8555163.52,2248723.85,3466606,683879.35,4242998.68,4143293,11300000,433885.41,6136992.24,625287.78,3709259.94,19380,2940380.68
101145,BERCENI,1302469,4290000,2830165,362000,536961,2852289,5062989,412009,2741250,0,2474776,0,1489935
101298,BRANESTI,4641738.22,5700197.28,9751937,650868.84,1460380.48,10600000,12600000,567556.01,4035154.78,672231.52,13500000,37539.12,2707240.92
101742,CERNICA,3958825.79,5858358.72,5274960,1763310,1057402.33,5389469,7826617.69,903884.01,2797032.8,20568,7670532.72,96916.34,1552973.03
179249,CHIAJNA,25200000,626569,4899686,56000,5202,5846664,14500000,411880,6143234,923731,4151986,31248,12100000
